Time,u[time],Voltage,u[Voltage]
(sec),(sec),(V),(V)
0.00034398400000000003,0.0,3.1914000000000002,0.0008952017773788213
0.00034718400000000006,0.0,3.1718,0.0008952017773788213
0.000350384,0.0,3.1561999999999997,0.0008952017773788213
0.000353584,0.0,3.1384,0.0008952017773788213
0.0003567839999999999,0.0,3.1248000000000014,0.0008952017773788213
0.000359984,0.0,3.1052000000000017,0.0008952017773788213
0.000363184,0.0,3.091600000000001,0.0008952017773788213
0.00036638400000000003,0.0,3.0712,0.0008952017773788213
0.000369584,0.0,3.0604,0.0008952017773788213
0.00037278400000000003,0.0,3.0431999999999992,0.0008952017773788213
0.000375984,0.0,3.0227999999999997,0.0008952017773788213
0.00037918399999999997,0.0,3.007799999999999,0.0008952017773788213
0.000382384,0.0,2.9819999999999993,0.0008952017773788213
0.00038558400000000007,0.0,2.9616,0.0008952017773788213
0.000388784,0.0,2.9392000000000014,0.0008952017773788213
0.000391984,0.0,2.924000000000001,0.0008952017773788213
0.00039518400000000003,0.0,2.914,0.0008952017773788213
0.00039838400000000005,0.0,2.8964,0.0008952017773788213
0.00040158399999999997,0.0,2.8831999999999995,0.0008952017773788213
0.000404784,0.0,2.867999999999999,0.0008952017773788213
0.00040798399999999996,0.0,2.845599999999999,0.0008952017773788213
0.00041118400000000004,0.0,2.8337999999999988,0.0008952017773788213
0.000414384,0.0,2.8109999999999986,0.0008952017773788213
0.00041758400000000003,0.0,2.787799999999999,0.0008952017773788213
0.000420784,0.0,2.7769999999999997,0.0008952017773788213
0.000423984,0.0,2.7596000000000003,0.0008952017773788213
0.00042718400000000005,0.0,2.745200000000001,0.0008952017773788213
0.00043038399999999996,0.0,2.7318000000000002,0.0008952017773788213
0.00043358400000000004,0.0,2.707999999999999,0.0008952017773788213
0.000436784,0.0,2.6988,0.0008952017773788213
0.0004399840000000001,0.0,2.6880000000000006,0.0008952017773788213
0.00044318399999999995,0.0,2.671200000000001,0.0008952017773788213
0.00044638400000000003,0.0,2.659600000000001,0.0008952017773788213
0.00044958399999999994,0.0,2.6420000000000012,0.0008952017773788213
0.00045278399999999997,0.0,2.612200000000001,0.0008952017773788213
0.000455984,0.0,2.600800000000001,0.0008952017773788213
0.00045918400000000007,0.0,2.5916,0.0008952017773788213
0.000462384,0.0,2.5667999999999993,0.0008952017773788213
0.000465584,0.0,2.5603999999999996,0.0008952017773788213
0.00046878400000000003,0.0,2.548,0.0008952017773788213
0.000471984,0.0,2.5292000000000003,0.0008952017773788213
0.000475184,0.0,2.5212,0.0008952017773788213
0.00047838399999999994,0.0,2.5036,0.0008952017773788213
0.00048158399999999996,0.0,2.4896,0.0008952017773788213
0.000484784,0.0,2.4787999999999997,0.0008952017773788213
0.000487984,0.0,2.4677999999999995,0.0008952017773788213
0.000491184,0.0,2.4496,0.0008952017773788213
0.0004943840000000001,0.0,2.4398,0.0008952017773788213
0.000497584,0.0,2.4320000000000004,0.0008952017773788213
0.000500784,0.0,2.4021999999999997,0.0008952017773788213
0.000503984,0.0,2.3823999999999987,0.0008952017773788213
0.0005071839999999999,0.0,2.379199999999999,0.0008952017773788213
0.000510384,0.0,2.3615999999999997,0.0008952017773788213
0.0005135840000000001,0.0,2.3505999999999996,0.0008952017773788213
0.000516784,0.0,2.3388,0.0008952017773788213
0.000519984,0.0,2.3320000000000003,0.0008952017773788213
0.000523184,0.0,2.3144000000000005,0.0008952017773788213
0.000526384,0.0,2.2996000000000008,0.0008952017773788213
0.000529584,0.0,2.2924,0.0008952017773788213
0.000532784,0.0,2.2807999999999997,0.0008952017773788213
0.0005359840000000001,0.0,2.2669999999999995,0.0008952017773788213
0.000539184,0.0,2.254399999999999,0.0008952017773788213
0.000542384,0.0,2.2381999999999995,0.0008952017773788213
0.000545584,0.0,2.213999999999999,0.0008952017773788213
0.000548784,0.0,2.202399999999999,0.0008952017773788213
0.000551984,0.0,2.1939999999999995,0.0008952017773788213
0.000555184,0.0,2.1792,0.0008952017773788213
0.000558384,0.0,2.1648,0.0008952017773788213
0.0005615840000000001,0.0,2.1592000000000002,0.0008952017773788213
0.000564784,0.0,2.1492,0.0008952017773788213
0.000567984,0.0,2.136000000000001,0.0008952017773788213
0.0005711840000000001,0.0,2.121400000000001,0.0008952017773788213
0.000574384,0.0,2.120400000000001,0.0008952017773788213
