ProID,Info,,time,Vol.,
,,,1.940000e-07,3.080000e+00,
,,,1.960000e-07,3.120000e+00,
,,,1.980000e-07,3.080000e+00,
,,,2.000000e-07,3.120000e+00,
,,,2.020000e-07,3.040000e+00,
,,,2.040000e-07,3.080000e+00,
,,,2.060000e-07,3.080000e+00,
,,,2.080000e-07,3.080000e+00,
,,,2.100000e-07,3.040000e+00,
,,,2.120000e-07,3.040000e+00,
,,,2.140000e-07,2.980000e+00,
,,,2.160000e-07,3.040000e+00,
,,,2.180000e-07,2.980000e+00,
,,,2.200000e-07,3.040000e+00,
,,,2.220000e-07,2.940000e+00,
,,,2.240000e-07,2.980000e+00,
,,,2.260000e-07,2.940000e+00,
,,,2.280000e-07,2.940000e+00,
,,,2.300000e-07,2.900000e+00,
,,,2.320000e-07,2.940000e+00,
,,,2.340000e-07,2.900000e+00,
,,,2.360000e-07,2.940000e+00,
,,,2.380000e-07,2.900000e+00,
,,,2.400000e-07,2.900000e+00,
,,,2.420000e-07,2.860000e+00,
,,,2.440000e-07,2.900000e+00,
,,,2.460000e-07,2.860000e+00,
,,,2.480000e-07,2.860000e+00,
,,,2.500000e-07,2.820000e+00,
,,,2.520000e-07,2.820000e+00,
,,,2.540000e-07,2.820000e+00,
,,,2.560000e-07,2.820000e+00,
,,,2.580000e-07,2.780000e+00,
,,,2.600000e-07,2.780000e+00,
,,,2.620000e-07,2.740000e+00,
,,,2.640000e-07,2.780000e+00,
,,,2.660000e-07,2.700000e+00,
,,,2.680000e-07,2.740000e+00,
,,,2.700000e-07,2.700000e+00,
,,,2.720000e-07,2.740000e+00,
,,,2.740000e-07,2.640000e+00,
,,,2.760000e-07,2.700000e+00,
,,,2.780000e-07,2.640000e+00,
,,,2.800000e-07,2.640000e+00,
,,,2.820000e-07,2.600000e+00,
,,,2.840000e-07,2.600000e+00,
,,,2.860000e-07,2.600000e+00,
,,,2.880000e-07,2.600000e+00,
,,,2.900000e-07,2.560000e+00,
,,,2.920000e-07,2.560000e+00,
,,,2.940000e-07,2.520000e+00,
,,,2.960000e-07,2.560000e+00,
,,,2.980000e-07,2.520000e+00,
,,,3.000000e-07,2.520000e+00,
,,,3.020000e-07,2.480000e+00,
,,,3.040000e-07,2.480000e+00,
,,,3.060000e-07,2.440000e+00,
,,,3.080000e-07,2.480000e+00,
,,,3.100000e-07,2.440000e+00,
,,,3.120000e-07,2.440000e+00,
,,,3.140000e-07,2.400000e+00,
,,,3.160000e-07,2.400000e+00,
,,,3.180000e-07,2.360000e+00,
,,,3.200000e-07,2.400000e+00,
,,,3.220000e-07,2.360000e+00,
,,,3.240000e-07,2.360000e+00,
,,,3.260000e-07,2.320000e+00,
,,,3.280000e-07,2.320000e+00,
,,,3.300000e-07,2.260000e+00,
,,,3.320000e-07,2.260000e+00,
,,,3.340000e-07,2.220000e+00,
,,,3.360000e-07,2.260000e+00,
,,,3.380000e-07,2.220000e+00,
,,,3.400000e-07,2.180000e+00,
,,,3.420000e-07,2.180000e+00,
,,,3.440000e-07,2.180000e+00,
,,,3.460000e-07,2.140000e+00,
,,,3.480000e-07,2.140000e+00,
,,,3.500000e-07,2.100000e+00,
,,,3.520000e-07,2.100000e+00,
,,,3.540000e-07,2.060000e+00,
,,,3.560000e-07,2.100000e+00,
,,,3.580000e-07,2.060000e+00,
,,,3.600000e-07,2.060000e+00,
,,,3.620000e-07,2.020000e+00,
,,,3.640000e-07,2.020000e+00,
,,,3.660000e-07,1.980000e+00,
,,,3.680000e-07,1.980000e+00,
,,,3.700000e-07,1.920000e+00,
,,,3.720000e-07,1.920000e+00,
,,,3.740000e-07,1.880000e+00,
,,,3.760000e-07,1.920000e+00,
,,,3.780000e-07,1.880000e+00,
,,,3.800000e-07,1.880000e+00,
,,,3.820000e-07,1.840000e+00,
,,,3.840000e-07,1.840000e+00,
,,,3.860000e-07,1.800000e+00,
,,,3.880000e-07,1.800000e+00,
,,,3.900000e-07,1.760000e+00,
,,,3.920000e-07,1.760000e+00,
,,,3.940000e-07,1.720000e+00,
,,,3.960000e-07,1.720000e+00,
,,,3.980000e-07,1.680000e+00,
,,,4.000000e-07,1.720000e+00,
,,,4.020000e-07,1.680000e+00,
,,,4.040000e-07,1.680000e+00,
,,,4.060000e-07,1.640000e+00,
,,,4.080000e-07,1.640000e+00,
,,,4.100000e-07,1.600000e+00,
,,,4.120000e-07,1.600000e+00,
,,,4.140000e-07,1.540000e+00,
,,,4.160000e-07,1.540000e+00,
,,,4.180000e-07,1.500000e+00,
,,,4.200000e-07,1.500000e+00,
,,,4.220000e-07,1.460000e+00,
,,,4.240000e-07,1.460000e+00,
,,,4.260000e-07,1.420000e+00,
,,,4.280000e-07,1.420000e+00,
,,,4.300000e-07,1.380000e+00,
,,,4.320000e-07,1.380000e+00,
,,,4.340000e-07,1.380000e+00,
,,,4.360000e-07,1.340000e+00,
,,,4.380000e-07,1.340000e+00,
,,,4.400000e-07,1.340000e+00,
,,,4.420000e-07,1.300000e+00,
,,,4.440000e-07,1.300000e+00,
,,,4.460000e-07,1.260000e+00,
,,,4.480000e-07,1.260000e+00,
,,,4.500000e-07,1.200000e+00,
,,,4.520000e-07,1.200000e+00,
,,,4.540000e-07,1.160000e+00,
,,,4.560000e-07,1.160000e+00,
,,,4.580000e-07,1.120000e+00,
,,,4.600000e-07,1.120000e+00,
,,,4.620000e-07,1.080000e+00,
,,,4.640000e-07,1.080000e+00,
,,,4.660000e-07,1.040000e+00,
,,,4.680000e-07,1.040000e+00,
,,,4.700000e-07,1.040000e+00,
,,,4.720000e-07,1.000000e+00,
,,,4.740000e-07,9.600000e-01,
,,,4.760000e-07,9.600000e-01,
,,,4.780000e-07,9.600000e-01,
,,,4.800000e-07,9.200000e-01,
,,,4.820000e-07,9.200000e-01,
,,,4.840000e-07,8.800000e-01,
,,,4.860000e-07,8.800000e-01,
,,,4.880000e-07,8.200000e-01,
,,,4.900000e-07,8.200000e-01,
,,,4.920000e-07,8.200000e-01,
,,,4.940000e-07,7.800000e-01,
,,,4.960000e-07,7.400000e-01,
,,,4.980000e-07,7.400000e-01,
,,,5.000000e-07,7.000000e-01,
,,,5.020000e-07,7.000000e-01,
,,,5.040000e-07,7.000000e-01,
,,,5.060000e-07,6.600000e-01,
,,,5.080000e-07,6.200000e-01,
,,,5.100000e-07,6.200000e-01,
,,,5.120000e-07,6.200000e-01,
,,,5.140000e-07,5.800000e-01,
,,,5.160000e-07,5.800000e-01,
,,,5.180000e-07,5.400000e-01,
,,,5.200000e-07,5.400000e-01,
,,,5.220000e-07,4.800000e-01,
,,,5.240000e-07,4.800000e-01,
,,,5.260000e-07,4.400000e-01,
,,,5.280000e-07,4.400000e-01,
,,,5.300000e-07,4.000000e-01,
,,,5.320000e-07,4.000000e-01,
,,,5.340000e-07,3.600000e-01,
,,,5.360000e-07,3.600000e-01,
,,,5.380000e-07,3.200000e-01,
,,,5.400000e-07,3.200000e-01,
,,,5.420000e-07,2.800000e-01,
,,,5.440000e-07,2.800000e-01,
,,,5.460000e-07,2.400000e-01,
,,,5.480000e-07,2.400000e-01,
,,,5.500000e-07,2.000000e-01,
,,,5.520000e-07,2.000000e-01,
,,,5.540000e-07,1.600000e-01,
,,,5.560000e-07,1.600000e-01,
,,,5.580000e-07,1.000000e-01,
,,,5.600000e-07,1.000000e-01,
,,,5.620000e-07,1.000000e-01,
,,,5.640000e-07,6.000000e-02,
,,,5.660000e-07,2.000000e-02,
,,,5.680000e-07,2.000000e-02,
,,,5.700000e-07,-2.000000e-02,
,,,5.720000e-07,-2.000000e-02,
,,,5.740000e-07,-1.000000e-01,
,,,5.760000e-07,-6.000000e-02,
,,,5.780000e-07,-1.000000e-01,
,,,5.800000e-07,-1.000000e-01,
,,,5.820000e-07,-1.400000e-01,
,,,5.840000e-07,-1.400000e-01,
,,,5.860000e-07,-1.800000e-01,
,,,5.880000e-07,-1.800000e-01,
,,,5.900000e-07,-2.800000e-01,
,,,5.920000e-07,-2.200000e-01,
,,,5.940000e-07,-2.800000e-01,
,,,5.960000e-07,-2.800000e-01,
,,,5.980000e-07,-3.200000e-01,
,,,6.000000e-07,-3.200000e-01,
,,,6.020000e-07,-3.600000e-01,
,,,6.040000e-07,-3.600000e-01,
,,,6.060000e-07,-4.000000e-01,
,,,6.080000e-07,-4.000000e-01,
,,,6.100000e-07,-4.400000e-01,
,,,6.120000e-07,-4.400000e-01,
,,,6.140000e-07,-4.800000e-01,
,,,6.160000e-07,-4.800000e-01,
,,,6.180000e-07,-5.200000e-01,
,,,6.200000e-07,-5.200000e-01,
,,,6.220000e-07,-5.600000e-01,
,,,6.240000e-07,-5.600000e-01,
,,,6.260000e-07,-6.200000e-01,
,,,6.280000e-07,-6.200000e-01,
,,,6.300000e-07,-6.600000e-01,
,,,6.320000e-07,-6.600000e-01,
,,,6.340000e-07,-7.000000e-01,
,,,6.360000e-07,-7.000000e-01,
,,,6.380000e-07,-7.400000e-01,
,,,6.400000e-07,-7.400000e-01,
,,,6.420000e-07,-7.800000e-01,
,,,6.440000e-07,-7.800000e-01,
,,,6.460000e-07,-8.200000e-01,
,,,6.480000e-07,-8.200000e-01,
,,,6.500000e-07,-8.600000e-01,
,,,6.520000e-07,-8.200000e-01,
,,,6.540000e-07,-9.000000e-01,
,,,6.560000e-07,-9.000000e-01,
,,,6.580000e-07,-9.400000e-01,
,,,6.600000e-07,-9.400000e-01,
,,,6.620000e-07,-1.000000e+00,
,,,6.640000e-07,-9.400000e-01,
,,,6.660000e-07,-1.040000e+00,
,,,6.680000e-07,-1.000000e+00,
,,,6.700000e-07,-1.080000e+00,
,,,6.720000e-07,-1.040000e+00,
,,,6.740000e-07,-1.080000e+00,
,,,6.760000e-07,-1.080000e+00,
,,,6.780000e-07,-1.120000e+00,
,,,6.800000e-07,-1.120000e+00,
,,,6.820000e-07,-1.160000e+00,
,,,6.840000e-07,-1.160000e+00,
,,,6.860000e-07,-1.200000e+00,
,,,6.880000e-07,-1.200000e+00,
,,,6.900000e-07,-1.240000e+00,
,,,6.920000e-07,-1.240000e+00,
,,,6.940000e-07,-1.280000e+00,
,,,6.960000e-07,-1.280000e+00,
,,,6.980000e-07,-1.340000e+00,
,,,7.000000e-07,-1.340000e+00,
,,,7.020000e-07,-1.380000e+00,
,,,7.040000e-07,-1.380000e+00,
,,,7.060000e-07,-1.420000e+00,
,,,7.080000e-07,-1.420000e+00,
,,,7.100000e-07,-1.460000e+00,
,,,7.120000e-07,-1.460000e+00,
,,,7.140000e-07,-1.500000e+00,
,,,7.160000e-07,-1.460000e+00,
,,,7.180000e-07,-1.540000e+00,
,,,7.200000e-07,-1.540000e+00,
,,,7.220000e-07,-1.540000e+00,
,,,7.240000e-07,-1.540000e+00,
,,,7.260000e-07,-1.580000e+00,
,,,7.280000e-07,-1.580000e+00,
,,,7.300000e-07,-1.620000e+00,
,,,7.320000e-07,-1.620000e+00,
,,,7.340000e-07,-1.660000e+00,
,,,7.360000e-07,-1.660000e+00,
,,,7.380000e-07,-1.720000e+00,
,,,7.400000e-07,-1.720000e+00,
,,,7.420000e-07,-1.760000e+00,
,,,7.440000e-07,-1.760000e+00,
,,,7.460000e-07,-1.800000e+00,
,,,7.480000e-07,-1.800000e+00,
,,,7.500000e-07,-1.800000e+00,
,,,7.520000e-07,-1.840000e+00,
,,,7.540000e-07,-1.840000e+00,
,,,7.560000e-07,-1.880000e+00,
,,,7.580000e-07,-1.880000e+00,
,,,7.600000e-07,-1.880000e+00,
,,,7.620000e-07,-1.920000e+00,
,,,7.640000e-07,-1.920000e+00,
,,,7.660000e-07,-1.960000e+00,
,,,7.680000e-07,-1.960000e+00,
,,,7.700000e-07,-1.960000e+00,
,,,7.720000e-07,-2.000000e+00,
,,,7.740000e-07,-2.000000e+00,
,,,7.760000e-07,-2.000000e+00,
,,,7.780000e-07,-2.060000e+00,
,,,7.800000e-07,-2.060000e+00,
,,,7.820000e-07,-2.100000e+00,
,,,7.840000e-07,-2.100000e+00,
,,,7.860000e-07,-2.140000e+00,
,,,7.880000e-07,-2.140000e+00,
,,,7.900000e-07,-2.180000e+00,
,,,7.920000e-07,-2.180000e+00,
,,,7.940000e-07,-2.180000e+00,
,,,7.960000e-07,-2.180000e+00,
,,,7.980000e-07,-2.220000e+00,
,,,8.000000e-07,-2.220000e+00,
,,,8.020000e-07,-2.260000e+00,
,,,8.040000e-07,-2.260000e+00,
,,,8.060000e-07,-2.300000e+00,
,,,8.080000e-07,-2.300000e+00,
,,,8.100000e-07,-2.340000e+00,
,,,8.120000e-07,-2.340000e+00,
,,,8.140000e-07,-2.340000e+00,
,,,8.160000e-07,-2.380000e+00,
,,,8.180000e-07,-2.380000e+00,
,,,8.200000e-07,-2.380000e+00,
,,,8.220000e-07,-2.440000e+00,
,,,8.240000e-07,-2.440000e+00,
,,,8.260000e-07,-2.440000e+00,
,,,8.280000e-07,-2.440000e+00,
,,,8.300000e-07,-2.480000e+00,
,,,8.320000e-07,-2.480000e+00,
,,,8.340000e-07,-2.520000e+00,
,,,8.360000e-07,-2.520000e+00,
,,,8.380000e-07,-2.520000e+00,
,,,8.400000e-07,-2.560000e+00,
,,,8.420000e-07,-2.560000e+00,
,,,8.440000e-07,-2.560000e+00,
,,,8.460000e-07,-2.600000e+00,
,,,8.480000e-07,-2.600000e+00,
,,,8.500000e-07,-2.600000e+00,
,,,8.520000e-07,-2.640000e+00,
,,,8.540000e-07,-2.640000e+00,
,,,8.560000e-07,-2.640000e+00,
,,,8.580000e-07,-2.680000e+00,
,,,8.600000e-07,-2.680000e+00,
,,,8.620000e-07,-2.680000e+00,
,,,8.640000e-07,-2.720000e+00,
,,,8.660000e-07,-2.720000e+00,
,,,8.680000e-07,-2.720000e+00,
,,,8.700000e-07,-2.780000e+00,
,,,8.720000e-07,-2.780000e+00,
,,,8.740000e-07,-2.780000e+00,
,,,8.760000e-07,-2.780000e+00,
,,,8.780000e-07,-2.820000e+00,
,,,8.800000e-07,-2.820000e+00,
,,,8.820000e-07,-2.820000e+00,
,,,8.840000e-07,-2.860000e+00,
,,,8.860000e-07,-2.860000e+00,
,,,8.880000e-07,-2.860000e+00,
,,,8.900000e-07,-2.900000e+00,
,,,8.920000e-07,-2.900000e+00,
,,,8.940000e-07,-2.900000e+00,
,,,8.960000e-07,-2.940000e+00,
,,,8.980000e-07,-2.900000e+00,
,,,9.000000e-07,-2.940000e+00,
,,,9.020000e-07,-2.940000e+00,
,,,9.040000e-07,-2.940000e+00,
,,,9.060000e-07,-2.980000e+00,
,,,9.080000e-07,-2.980000e+00,
,,,9.100000e-07,-2.980000e+00,
,,,9.120000e-07,-2.980000e+00,
,,,9.140000e-07,-3.020000e+00,
,,,9.160000e-07,-3.020000e+00,
,,,9.180000e-07,-3.020000e+00,
,,,9.200000e-07,-3.020000e+00,
,,,9.220000e-07,-3.020000e+00,
,,,9.240000e-07,-3.060000e+00,
,,,9.260000e-07,-3.060000e+00,
,,,9.280000e-07,-3.060000e+00,
,,,9.300000e-07,-3.100000e+00,
,,,9.320000e-07,-3.100000e+00,
,,,9.340000e-07,-3.100000e+00,
,,,9.360000e-07,-3.100000e+00,
,,,9.380000e-07,-3.100000e+00,
,,,9.400000e-07,-3.100000e+00,
,,,9.420000e-07,-3.160000e+00,
,,,9.440000e-07,-3.160000e+00,
,,,9.460000e-07,-3.160000e+00,
,,,9.480000e-07,-3.160000e+00,
,,,9.500000e-07,-3.160000e+00,
,,,9.520000e-07,-3.200000e+00,
,,,9.540000e-07,-3.200000e+00,
,,,9.560000e-07,-3.200000e+00,
,,,9.580000e-07,-3.200000e+00,
,,,9.600000e-07,-3.240000e+00,
,,,9.620000e-07,-3.200000e+00,
,,,9.640000e-07,-3.200000e+00,
,,,9.660000e-07,-3.240000e+00,
,,,9.680000e-07,-3.240000e+00,
,,,9.700000e-07,-3.240000e+00,
,,,9.720000e-07,-3.240000e+00,
,,,9.740000e-07,-3.240000e+00,
,,,9.760000e-07,-3.280000e+00,
,,,9.780000e-07,-3.280000e+00,
,,,9.800000e-07,-3.280000e+00,
,,,9.820000e-07,-3.280000e+00,
,,,9.840000e-07,-3.280000e+00,
,,,9.860000e-07,-3.280000e+00,
,,,9.880000e-07,-3.280000e+00,
,,,9.900000e-07,-3.320000e+00,
,,,9.920000e-07,-3.320000e+00,
,,,9.940000e-07,-3.320000e+00,
,,,9.960000e-07,-3.320000e+00,
,,,9.980000e-07,-3.320000e+00,
,,,1.000000e-06,-3.320000e+00,
,,,1.002000e-06,-3.320000e+00,
,,,1.004000e-06,-3.320000e+00,
,,,1.006000e-06,-3.320000e+00,
,,,1.008000e-06,-3.360000e+00,
,,,1.010000e-06,-3.320000e+00,
,,,1.012000e-06,-3.360000e+00,
,,,1.014000e-06,-3.360000e+00,
,,,1.016000e-06,-3.360000e+00,
,,,1.018000e-06,-3.360000e+00,
,,,1.020000e-06,-3.360000e+00,
,,,1.022000e-06,-3.360000e+00,
,,,1.024000e-06,-3.400000e+00,
,,,1.026000e-06,-3.360000e+00,
,,,1.028000e-06,-3.360000e+00,
,,,1.030000e-06,-3.360000e+00,
,,,1.032000e-06,-3.400000e+00,
,,,1.034000e-06,-3.400000e+00,
,,,1.036000e-06,-3.400000e+00,
,,,1.038000e-06,-3.400000e+00,
,,,1.040000e-06,-3.400000e+00,
,,,1.042000e-06,-3.400000e+00,
,,,1.044000e-06,-3.400000e+00,
,,,1.046000e-06,-3.400000e+00,
,,,1.048000e-06,-3.400000e+00,
,,,1.050000e-06,-3.400000e+00,
,,,1.052000e-06,-3.400000e+00,
,,,1.054000e-06,-3.400000e+00,
,,,1.056000e-06,-3.400000e+00,
,,,1.058000e-06,-3.400000e+00,
,,,1.060000e-06,-3.400000e+00,
,,,1.062000e-06,-3.400000e+00,
,,,1.064000e-06,-3.400000e+00,
,,,1.066000e-06,-3.400000e+00,
,,,1.068000e-06,-3.400000e+00,
,,,1.070000e-06,-3.400000e+00,
,,,1.072000e-06,-3.400000e+00,
,,,1.074000e-06,-3.400000e+00,
,,,1.076000e-06,-3.400000e+00,
,,,1.078000e-06,-3.400000e+00,
,,,1.080000e-06,-3.400000e+00,
,,,1.082000e-06,-3.400000e+00,
,,,1.084000e-06,-3.400000e+00,
,,,1.086000e-06,-3.400000e+00,
,,,1.088000e-06,-3.400000e+00,
,,,1.090000e-06,-3.400000e+00,
,,,1.092000e-06,-3.400000e+00,
,,,1.094000e-06,-3.400000e+00,
,,,1.096000e-06,-3.400000e+00,
,,,1.098000e-06,-3.360000e+00,
,,,1.100000e-06,-3.360000e+00,
,,,1.102000e-06,-3.360000e+00,
,,,1.104000e-06,-3.400000e+00,
,,,1.106000e-06,-3.360000e+00,
,,,1.108000e-06,-3.360000e+00,
,,,1.110000e-06,-3.360000e+00,
,,,1.112000e-06,-3.360000e+00,
,,,1.114000e-06,-3.360000e+00,
,,,1.116000e-06,-3.360000e+00,
,,,1.118000e-06,-3.360000e+00,
,,,1.120000e-06,-3.360000e+00,
,,,1.122000e-06,-3.360000e+00,
,,,1.124000e-06,-3.360000e+00,
,,,1.126000e-06,-3.320000e+00,
,,,1.128000e-06,-3.320000e+00,
,,,1.130000e-06,-3.320000e+00,
,,,1.132000e-06,-3.320000e+00,
,,,1.134000e-06,-3.320000e+00,
,,,1.136000e-06,-3.320000e+00,
,,,1.138000e-06,-3.320000e+00,
,,,1.140000e-06,-3.320000e+00,
,,,1.142000e-06,-3.320000e+00,
,,,1.144000e-06,-3.280000e+00,
,,,1.146000e-06,-3.280000e+00,
,,,1.148000e-06,-3.280000e+00,
,,,1.150000e-06,-3.280000e+00,
,,,1.152000e-06,-3.280000e+00,
,,,1.154000e-06,-3.280000e+00,
,,,1.156000e-06,-3.280000e+00,
,,,1.158000e-06,-3.240000e+00,
,,,1.160000e-06,-3.240000e+00,
,,,1.162000e-06,-3.280000e+00,
,,,1.164000e-06,-3.240000e+00,
,,,1.166000e-06,-3.240000e+00,
,,,1.168000e-06,-3.240000e+00,
,,,1.170000e-06,-3.240000e+00,
,,,1.172000e-06,-3.200000e+00,
,,,1.174000e-06,-3.200000e+00,
,,,1.176000e-06,-3.200000e+00,
,,,1.178000e-06,-3.200000e+00,
,,,1.180000e-06,-3.200000e+00,
,,,1.182000e-06,-3.200000e+00,
,,,1.184000e-06,-3.160000e+00,
,,,1.186000e-06,-3.160000e+00,
,,,1.188000e-06,-3.160000e+00,
,,,1.190000e-06,-3.160000e+00,
,,,1.192000e-06,-3.100000e+00,
,,,1.194000e-06,-3.160000e+00,
,,,1.196000e-06,-3.100000e+00,
,,,1.198000e-06,-3.100000e+00,
,,,1.200000e-06,-3.100000e+00,
,,,1.202000e-06,-3.100000e+00,
,,,1.204000e-06,-3.100000e+00,
,,,1.206000e-06,-3.060000e+00,
,,,1.208000e-06,-3.060000e+00,
,,,1.210000e-06,-3.060000e+00,
,,,1.212000e-06,-3.060000e+00,
,,,1.214000e-06,-3.020000e+00,
,,,1.216000e-06,-3.020000e+00,
,,,1.218000e-06,-3.020000e+00,
,,,1.220000e-06,-3.020000e+00,
,,,1.222000e-06,-2.980000e+00,
,,,1.224000e-06,-2.980000e+00,
,,,1.226000e-06,-2.980000e+00,
,,,1.228000e-06,-2.940000e+00,
,,,1.230000e-06,-2.940000e+00,
,,,1.232000e-06,-2.940000e+00,
,,,1.234000e-06,-2.940000e+00,
,,,1.236000e-06,-2.900000e+00,
,,,1.238000e-06,-2.900000e+00,
,,,1.240000e-06,-2.900000e+00,
,,,1.242000e-06,-2.900000e+00,
,,,1.244000e-06,-2.860000e+00,
,,,1.246000e-06,-2.860000e+00,
,,,1.248000e-06,-2.860000e+00,
,,,1.250000e-06,-2.860000e+00,
,,,1.252000e-06,-2.820000e+00,
,,,1.254000e-06,-2.820000e+00,
,,,1.256000e-06,-2.820000e+00,
,,,1.258000e-06,-2.820000e+00,
,,,1.260000e-06,-2.780000e+00,
,,,1.262000e-06,-2.780000e+00,
,,,1.264000e-06,-2.780000e+00,
,,,1.266000e-06,-2.720000e+00,
,,,1.268000e-06,-2.720000e+00,
,,,1.270000e-06,-2.720000e+00,
,,,1.272000e-06,-2.680000e+00,
,,,1.274000e-06,-2.680000e+00,
,,,1.276000e-06,-2.680000e+00,
,,,1.278000e-06,-2.680000e+00,
,,,1.280000e-06,-2.640000e+00,
,,,1.282000e-06,-2.640000e+00,
,,,1.284000e-06,-2.640000e+00,
,,,1.286000e-06,-2.600000e+00,
,,,1.288000e-06,-2.600000e+00,
,,,1.290000e-06,-2.600000e+00,
,,,1.292000e-06,-2.560000e+00,
,,,1.294000e-06,-2.560000e+00,
,,,1.296000e-06,-2.560000e+00,
,,,1.298000e-06,-2.520000e+00,
,,,1.300000e-06,-2.520000e+00,
,,,1.302000e-06,-2.520000e+00,
,,,1.304000e-06,-2.480000e+00,
,,,1.306000e-06,-2.480000e+00,
,,,1.308000e-06,-2.480000e+00,
,,,1.310000e-06,-2.440000e+00,
,,,1.312000e-06,-2.440000e+00,
,,,1.314000e-06,-2.440000e+00,
,,,1.316000e-06,-2.380000e+00,
,,,1.318000e-06,-2.380000e+00,
,,,1.320000e-06,-2.340000e+00,
,,,1.322000e-06,-2.340000e+00,
,,,1.324000e-06,-2.300000e+00,
,,,1.326000e-06,-2.340000e+00,
,,,1.328000e-06,-2.300000e+00,
,,,1.330000e-06,-2.300000e+00,
,,,1.332000e-06,-2.260000e+00,
,,,1.334000e-06,-2.260000e+00,
,,,1.336000e-06,-2.260000e+00,
,,,1.338000e-06,-2.220000e+00,
,,,1.340000e-06,-2.220000e+00,
