ProID,Info,,time,Vol.,
GenTime,2014-01-05 20:37,,0.000000e+00,2.840000e-01,
FileName,10kccch2.csv,,6.400000e-07,2.840000e-01,
Record Length,87500.000000 Points,,1.280000e-06,2.840000e-01,
Sample Interval,6.400000e-07 s,,1.920000e-06,2.800000e-01,
Trigger Time,0.000000e+00 S,,2.560000e-06,2.800000e-01,
Source,CH2,,3.200000e-06,2.800000e-01,
Vertical Units,V/grid,,3.840000e-06,2.800000e-01,
Vertical Scale,1.000000e-01,,4.480000e-06,2.840000e-01,
Vertical Offset,-1.250000e+02,,5.120000e-06,2.800000e-01,
Horizontal Units,s/grid,,5.760000e-06,2.840000e-01,
Horizontal Scale,4.000000e-03,,6.400000e-06,2.840000e-01,
Probe Atten,1.000000e+00,,7.040000e-06,2.800000e-01,
,,,7.680000e-06,2.840000e-01,
,,,8.320000e-06,2.840000e-01,
,,,8.960000e-06,2.840000e-01,
,,,9.600000e-06,2.840000e-01,
,,,1.024000e-05,2.840000e-01,
,,,1.088000e-05,2.840000e-01,
,,,1.152000e-05,2.800000e-01,
,,,1.216000e-05,2.800000e-01,
,,,1.280000e-05,2.800000e-01,
,,,1.344000e-05,2.840000e-01,
,,,1.408000e-05,2.800000e-01,
,,,1.472000e-05,2.840000e-01,
,,,1.536000e-05,2.800000e-01,
,,,1.600000e-05,2.800000e-01,
,,,1.664000e-05,2.840000e-01,
,,,1.728000e-05,2.840000e-01,
,,,1.792000e-05,2.840000e-01,
,,,1.856000e-05,2.840000e-01,
,,,1.920000e-05,2.840000e-01,
,,,1.984000e-05,2.840000e-01,
,,,2.048000e-05,2.840000e-01,
,,,2.112000e-05,2.800000e-01,
,,,2.176000e-05,2.840000e-01,
,,,2.240000e-05,2.840000e-01,
,,,2.304000e-05,2.840000e-01,
,,,2.368000e-05,2.800000e-01,
,,,2.432000e-05,2.800000e-01,
,,,2.496000e-05,2.840000e-01,
,,,2.560000e-05,2.840000e-01,
,,,2.624000e-05,2.840000e-01,
,,,2.688000e-05,2.800000e-01,
,,,2.752000e-05,2.800000e-01,
,,,2.816000e-05,2.800000e-01,
,,,2.880000e-05,2.800000e-01,
,,,2.944000e-05,2.800000e-01,
,,,3.008000e-05,2.800000e-01,
,,,3.072000e-05,2.840000e-01,
,,,3.136000e-05,2.840000e-01,
,,,3.200000e-05,2.840000e-01,
,,,3.264000e-05,2.800000e-01,
,,,3.328000e-05,2.840000e-01,
,,,3.392000e-05,2.840000e-01,
,,,3.456000e-05,2.800000e-01,
,,,3.520000e-05,2.800000e-01,
,,,3.584000e-05,2.800000e-01,
,,,3.648000e-05,2.800000e-01,
,,,3.712000e-05,2.800000e-01,
,,,3.776000e-05,2.800000e-01,
,,,3.840000e-05,2.800000e-01,
,,,3.904000e-05,2.840000e-01,
,,,3.968000e-05,2.800000e-01,
,,,4.032000e-05,2.800000e-01,
,,,4.096000e-05,2.800000e-01,
,,,4.160000e-05,2.800000e-01,
,,,4.224000e-05,2.840000e-01,
,,,4.288000e-05,2.800000e-01,
,,,4.352000e-05,2.800000e-01,
,,,4.416000e-05,2.800000e-01,
,,,4.480000e-05,2.840000e-01,
,,,4.544000e-05,2.840000e-01,
,,,4.608000e-05,2.800000e-01,
,,,4.672000e-05,2.800000e-01,
,,,4.736000e-05,2.800000e-01,
,,,4.800000e-05,2.800000e-01,
,,,4.864000e-05,2.800000e-01,
,,,4.928000e-05,2.800000e-01,
,,,4.992000e-05,2.840000e-01,
,,,5.056000e-05,2.800000e-01,
,,,5.120000e-05,2.800000e-01,
,,,5.184000e-05,2.800000e-01,
,,,5.248000e-05,2.800000e-01,
,,,5.312000e-05,2.760000e-01,
,,,5.376000e-05,2.800000e-01,
,,,5.440000e-05,3.100000e-01,
,,,5.504000e-05,2.800000e-01,
,,,5.568000e-05,2.800000e-01,
,,,5.632000e-05,2.800000e-01,
,,,5.696000e-05,2.840000e-01,
,,,5.760000e-05,2.800000e-01,
,,,5.824000e-05,2.800000e-01,
,,,5.888000e-05,2.760000e-01,
,,,5.952000e-05,2.800000e-01,
,,,6.016000e-05,2.840000e-01,
,,,6.080000e-05,2.800000e-01,
,,,6.144000e-05,2.800000e-01,
,,,6.208000e-05,2.840000e-01,
,,,6.272000e-05,2.840000e-01,
,,,6.336000e-05,2.800000e-01,
,,,6.400000e-05,2.800000e-01,
,,,6.464000e-05,2.800000e-01,
,,,6.528000e-05,2.800000e-01,
,,,6.592000e-05,2.800000e-01,
,,,6.656000e-05,2.800000e-01,
,,,6.720000e-05,2.800000e-01,
,,,6.784000e-05,2.840000e-01,
,,,6.848000e-05,2.800000e-01,
,,,6.912000e-05,2.800000e-01,
,,,6.976000e-05,2.800000e-01,
,,,7.040000e-05,2.800000e-01,
,,,7.104000e-05,2.800000e-01,
,,,7.168000e-05,2.800000e-01,
,,,7.232000e-05,2.800000e-01,
,,,7.296000e-05,2.800000e-01,
,,,7.360000e-05,2.800000e-01,
,,,7.424000e-05,2.800000e-01,
,,,7.488000e-05,2.800000e-01,
,,,7.552000e-05,2.800000e-01,
,,,7.616000e-05,2.800000e-01,
,,,7.680000e-05,2.800000e-01,
,,,7.744000e-05,2.800000e-01,
,,,7.808000e-05,2.800000e-01,
,,,7.872000e-05,2.800000e-01,
,,,7.936000e-05,2.760000e-01,
,,,8.000000e-05,2.800000e-01,
,,,8.064000e-05,2.800000e-01,
,,,8.128000e-05,2.800000e-01,
,,,8.192000e-05,2.800000e-01,
,,,8.256000e-05,2.800000e-01,
,,,8.320000e-05,2.800000e-01,
,,,8.384000e-05,2.800000e-01,
,,,8.448000e-05,2.800000e-01,
,,,8.512000e-05,2.800000e-01,
,,,8.576000e-05,2.800000e-01,
,,,8.640000e-05,2.800000e-01,
,,,8.704000e-05,2.800000e-01,
,,,8.768000e-05,2.800000e-01,
,,,8.832000e-05,2.800000e-01,
,,,8.896000e-05,2.800000e-01,
,,,8.960000e-05,2.800000e-01,
,,,9.024000e-05,2.800000e-01,
,,,9.088000e-05,2.800000e-01,
,,,9.152000e-05,2.800000e-01,
,,,9.216000e-05,2.800000e-01,
,,,9.280000e-05,2.800000e-01,
,,,9.344000e-05,2.800000e-01,
,,,9.408000e-05,2.800000e-01,
,,,9.472000e-05,2.800000e-01,
,,,9.536000e-05,2.800000e-01,
,,,9.600000e-05,2.800000e-01,
,,,9.664000e-05,2.760000e-01,
,,,9.728000e-05,2.800000e-01,
,,,9.792000e-05,2.800000e-01,
,,,9.856000e-05,2.800000e-01,
,,,9.920000e-05,2.800000e-01,
,,,9.984000e-05,2.800000e-01,
,,,1.004800e-04,2.800000e-01,
,,,1.011200e-04,2.800000e-01,
,,,1.017600e-04,2.800000e-01,
,,,1.024000e-04,2.800000e-01,
,,,1.030400e-04,2.800000e-01,
,,,1.036800e-04,2.800000e-01,
,,,1.043200e-04,2.800000e-01,
,,,1.049600e-04,2.800000e-01,
,,,1.056000e-04,2.800000e-01,
,,,1.062400e-04,2.760000e-01,
,,,1.068800e-04,2.800000e-01,
,,,1.075200e-04,2.800000e-01,
,,,1.081600e-04,2.800000e-01,
,,,1.088000e-04,2.800000e-01,
,,,1.094400e-04,2.760000e-01,
,,,1.100800e-04,2.800000e-01,
,,,1.107200e-04,2.800000e-01,
,,,1.113600e-04,2.800000e-01,
,,,1.120000e-04,2.800000e-01,
,,,1.126400e-04,2.800000e-01,
,,,1.132800e-04,2.800000e-01,
,,,1.139200e-04,2.800000e-01,
,,,1.145600e-04,2.800000e-01,
,,,1.152000e-04,2.800000e-01,
,,,1.158400e-04,2.800000e-01,
,,,1.164800e-04,2.760000e-01,
,,,1.171200e-04,2.760000e-01,
,,,1.177600e-04,2.760000e-01,
,,,1.184000e-04,2.760000e-01,
,,,1.190400e-04,2.800000e-01,
,,,1.196800e-04,2.800000e-01,
,,,1.203200e-04,2.760000e-01,
,,,1.209600e-04,2.800000e-01,
,,,1.216000e-04,2.800000e-01,
,,,1.222400e-04,2.800000e-01,
,,,1.228800e-04,2.800000e-01,
,,,1.235200e-04,2.800000e-01,
,,,1.241600e-04,2.800000e-01,
,,,1.248000e-04,2.800000e-01,
,,,1.254400e-04,2.760000e-01,
,,,1.260800e-04,2.760000e-01,
,,,1.267200e-04,2.760000e-01,
,,,1.273600e-04,2.800000e-01,
,,,1.280000e-04,2.800000e-01,
,,,1.286400e-04,2.800000e-01,
,,,1.292800e-04,2.800000e-01,
,,,1.299200e-04,2.800000e-01,
,,,1.305600e-04,2.800000e-01,
,,,1.312000e-04,2.800000e-01,
,,,1.318400e-04,2.800000e-01,
,,,1.324800e-04,2.800000e-01,
,,,1.331200e-04,2.760000e-01,
,,,1.337600e-04,2.760000e-01,
,,,1.344000e-04,2.760000e-01,
,,,1.350400e-04,2.800000e-01,
,,,1.356800e-04,2.800000e-01,
,,,1.363200e-04,2.760000e-01,
,,,1.369600e-04,2.760000e-01,
,,,1.376000e-04,2.800000e-01,
,,,1.382400e-04,2.800000e-01,
,,,1.388800e-04,2.800000e-01,
,,,1.395200e-04,2.800000e-01,
,,,1.401600e-04,2.800000e-01,
,,,1.408000e-04,2.800000e-01,
,,,1.414400e-04,2.800000e-01,
,,,1.420800e-04,2.760000e-01,
,,,1.427200e-04,2.760000e-01,
,,,1.433600e-04,2.800000e-01,
,,,1.440000e-04,2.800000e-01,
,,,1.446400e-04,2.760000e-01,
,,,1.452800e-04,2.760000e-01,
,,,1.459200e-04,2.800000e-01,
,,,1.465600e-04,2.800000e-01,
,,,1.472000e-04,2.800000e-01,
,,,1.478400e-04,2.760000e-01,
,,,1.484800e-04,2.760000e-01,
,,,1.491200e-04,2.800000e-01,
,,,1.497600e-04,2.800000e-01,
,,,1.504000e-04,2.800000e-01,
,,,1.510400e-04,2.760000e-01,
,,,1.516800e-04,2.800000e-01,
,,,1.523200e-04,2.760000e-01,
,,,1.529600e-04,2.800000e-01,
,,,1.536000e-04,2.800000e-01,
,,,1.542400e-04,2.760000e-01,
,,,1.548800e-04,2.800000e-01,
,,,1.555200e-04,2.800000e-01,
,,,1.561600e-04,2.800000e-01,
,,,1.568000e-04,2.760000e-01,
,,,1.574400e-04,2.800000e-01,
,,,1.580800e-04,2.760000e-01,
,,,1.587200e-04,2.800000e-01,
,,,1.593600e-04,2.760000e-01,
,,,1.600000e-04,2.760000e-01,
,,,1.606400e-04,2.760000e-01,
,,,1.612800e-04,2.800000e-01,
,,,1.619200e-04,2.760000e-01,
,,,1.625600e-04,2.760000e-01,
,,,1.632000e-04,2.760000e-01,
,,,1.638400e-04,2.800000e-01,
,,,1.644800e-04,2.800000e-01,
,,,1.651200e-04,2.760000e-01,
,,,1.657600e-04,2.760000e-01,
,,,1.664000e-04,2.760000e-01,
,,,1.670400e-04,2.760000e-01,
,,,1.676800e-04,2.760000e-01,
,,,1.683200e-04,2.800000e-01,
,,,1.689600e-04,2.800000e-01,
,,,1.696000e-04,2.760000e-01,
,,,1.702400e-04,2.760000e-01,
,,,1.708800e-04,2.760000e-01,
,,,1.715200e-04,2.760000e-01,
,,,1.721600e-04,2.760000e-01,
,,,1.728000e-04,2.760000e-01,
,,,1.734400e-04,2.760000e-01,
,,,1.740800e-04,2.760000e-01,
,,,1.747200e-04,2.760000e-01,
,,,1.753600e-04,2.800000e-01,
,,,1.760000e-04,2.800000e-01,
,,,1.766400e-04,2.760000e-01,
,,,1.772800e-04,2.760000e-01,
,,,1.779200e-04,2.760000e-01,
,,,1.785600e-04,2.760000e-01,
,,,1.792000e-04,2.760000e-01,
,,,1.798400e-04,2.800000e-01,
,,,1.804800e-04,2.760000e-01,
,,,1.811200e-04,2.800000e-01,
,,,1.817600e-04,2.760000e-01,
,,,1.824000e-04,2.760000e-01,
,,,1.830400e-04,2.760000e-01,
,,,1.836800e-04,2.760000e-01,
,,,1.843200e-04,2.800000e-01,
,,,1.849600e-04,2.800000e-01,
,,,1.856000e-04,2.760000e-01,
,,,1.862400e-04,2.800000e-01,
,,,1.868800e-04,2.760000e-01,
,,,1.875200e-04,2.800000e-01,
